Start Time,Ambient Temperture,Ambient Pressure,NOy,NO,NO2,O3,SO2,CO,PM2.5,PM10
Unix Time (s UTC),C,mmHg,ppbv,ppbv,ppbv,ppbv,ppbv,ppbv,ug m-3,ug m-3
1580014500.0,20.9,742.6,38.8,2.63,32.3,0.8,1.14,703.3,7.6,11.1
1580014560.0,20.9,742.6,38.8,2.61,32.2,0.9,1.14,702.8,7.6,11.1
1580014620.0,20.9,742.6,38.8,2.60,32.2,0.8,1.13,703.4,7.6,11.1
1580014680.0,20.9,742.7,38.8,2.58,32.2,1.2,1.13,706.0,7.6,11.1
1580014740.0,20.9,742.7,38.8,2.54,32.1,1.3,1.12,710.2,7.6,11.1
1580014800.0,20.9,742.7,38.8,2.50,32.1,0.9,1.12,712.9,7.6,11.1
1580014860.0,20.9,742.6,38.8,2.50,32.1,1.3,1.11,714.1,7.6,11.1
1580014920.0,20.9,742.7,38.7,2.50,32.1,1.0,1.11,715.4,7.6,11.1
1580014980.0,20.9,742.7,38.7,2.48,32.0,0.4,1.10,710.4,7.6,11.0
1580015040.0,20.9,742.6,38.6,2.48,32.0,0.6,1.09,711.4,7.6,11.1
1580015100.0,20.9,742.7,38.6,2.47,31.9,1.2,1.08,708.2,7.6,11.1
1580015160.0,20.9,742.7,38.6,2.46,32.0,1.3,1.08,703.9,7.6,11.0
1580015220.0,20.9,742.7,38.5,2.48,31.9,1.3,1.08,701.2,7.5,11.0
1580015280.0,20.9,742.7,38.4,2.49,31.8,1.1,1.07,698.2,7.5,11.0
1580015340.0,20.9,742.8,38.4,2.49,31.8,1.0,1.08,695.6,7.5,11.1
1580015400.0,20.9,742.8,38.4,2.49,31.8,0.8,1.08,691.3,7.5,11.0
1580015460.0,20.9,742.8,38.4,2.50,31.8,1.2,1.08,690.7,7.5,11.0
1580015520.0,20.9,742.8,38.3,2.48,31.6,1.6,1.09,694.4,7.5,11.0
1580015580.0,20.9,742.9,38.2,2.51,31.6,1.5,1.09,697.3,7.5,11.0
1580015640.0,20.9,742.8,38.1,2.52,31.5,1.4,1.09,697.5,7.5,10.9
1580015700.0,20.9,742.8,38.2,2.51,31.4,1.4,1.09,693.9,7.5,10.9
1580015760.0,20.9,742.8,38.2,2.51,31.4,0.9,1.09,692.8,7.5,10.9
1580015820.0,20.9,742.8,38.1,2.52,31.3,0.8,1.10,695.1,7.5,10.9
1580015880.0,20.8,742.8,38.0,2.52,31.1,1.0,1.09,694.7,7.5,10.9
1580015940.0,20.8,742.8,37.9,2.53,31.1,1.2,1.08,695.6,7.5,10.9
1580016000.0,20.8,742.8,37.8,2.57,30.9,1.5,1.09,693.2,7.4,10.9
1580016060.0,20.8,742.8,37.7,2.54,30.8,1.8,1.09,690.9,7.4,10.8
1580016120.0,20.8,742.9,37.5,2.52,30.7,1.5,1.09,689.0,7.4,10.8
1580016180.0,20.8,743.0,37.3,2.51,30.5,1.3,1.09,684.2,7.4,10.8
1580016240.0,20.8,743.0,37.1,2.49,30.4,1.4,1.09,681.3,7.4,10.9
1580016300.0,20.8,743.0,36.9,2.48,30.2,1.4,1.10,675.4,7.4,10.9
1580016360.0,20.9,743.0,36.7,2.43,29.9,1.3,1.10,674.7,7.3,10.8
1580016420.0,20.9,743.0,36.6,2.40,29.5,1.4,1.11,672.5,7.2,10.7
1580016480.0,20.9,743.0,36.4,2.37,29.3,1.4,1.11,671.4,7.2,10.6
1580016540.0,20.9,743.0,36.2,2.36,29.5,1.3,1.11,671.4,7.1,10.5
1580016600.0,21.0,743.0,36.1,2.34,29.6,1.6,1.11,669.0,7.0,10.4
1580016660.0,21.0,743.0,36.0,2.32,29.5,1.6,1.11,668.6,7.0,10.4
1580016720.0,21.0,742.9,35.8,2.31,29.3,1.8,1.12,661.5,7.0,10.4
1580016780.0,21.1,742.9,35.6,2.30,29.2,1.7,1.12,658.8,7.0,10.3
1580016840.0,21.1,742.8,35.5,2.33,29.1,1.9,1.12,657.3,6.9,10.2
1580016900.0,21.1,742.8,35.3,2.36,29.1,1.7,1.13,655.7,6.9,10.2
1580016960.0,21.2,742.8,35.2,2.38,29.0,1.3,1.13,656.6,6.9,10.2
1580017020.0,21.2,742.9,35.1,2.40,29.1,1.7,1.14,653.0,6.9,10.2
1580017080.0,21.2,742.9,34.9,2.42,29.1,2.0,1.14,650.2,6.9,10.2
1580017140.0,21.2,742.9,34.9,2.44,28.9,2.2,1.14,650.4,6.9,10.2
1580017200.0,21.2,742.9,34.8,2.44,28.7,2.4,1.14,647.4,7.0,10.2
1580017260.0,21.2,742.9,34.6,2.39,28.4,2.2,1.13,645.9,7.0,10.2
1580017320.0,21.2,742.9,34.4,2.33,28.1,2.2,1.12,637.4,6.9,10.1
1580017380.0,21.2,743.0,34.2,2.26,27.8,2.3,1.12,628.3,6.9,10.1
1580017440.0,21.2,743.0,33.9,2.17,27.6,2.8,1.11,617.9,6.9,10.0
1580017500.0,21.2,743.0,33.6,2.07,27.5,2.9,1.12,612.6,6.9,10.0
1580017560.0,21.2,743.0,33.2,1.98,27.3,2.7,1.12,612.9,6.9,10.0
1580017620.0,21.1,743.0,32.9,1.86,27.1,3.0,1.12,611.7,6.9,9.9
1580017680.0,21.1,743.0,32.5,1.78,27.0,3.2,1.12,612.2,6.9,10.0
1580017740.0,21.1,743.0,32.3,1.72,26.9,2.9,1.13,612.2,6.9,10.0
1580017800.0,21.1,743.0,32.1,1.68,26.8,2.8,1.13,613.7,6.9,10.1
1580017860.0,21.1,743.0,31.9,1.64,26.7,2.7,1.12,613.0,6.9,10.1
1580017920.0,21.1,742.9,31.7,1.63,26.5,3.0,1.12,612.4,6.9,10.1
1580017980.0,21.1,743.0,31.5,1.61,26.5,3.1,1.12,608.5,6.9,10.1
1580018040.0,21.1,743.0,31.3,1.60,26.4,3.1,1.12,606.6,6.9,10.1
1580018100.0,21.1,742.9,31.2,1.60,26.4,2.7,1.11,608.4,6.9,10.1
1580018160.0,21.0,743.0,31.0,1.59,26.0,2.5,1.11,606.7,6.8,10.1
1580018220.0,21.0,743.0,30.9,1.60,26.0,2.7,1.12,610.3,6.8,10.1
1580018280.0,21.0,743.0,30.9,1.58,26.0,2.8,1.11,607.0,6.8,10.1
1580018340.0,21.0,743.0,30.9,1.58,25.9,2.5,1.11,NaN,6.8,10.0
1580018400.0,21.0,743.0,30.9,1.56,25.9,2.2,1.10,NaN,6.7,9.9
1580018460.0,21.0,743.1,30.9,1.57,25.7,2.5,1.10,NaN,6.7,9.8
1580018520.0,21.0,743.0,30.8,1.57,25.4,2.7,1.10,NaN,6.7,9.8
1580018580.0,21.0,743.1,30.7,1.56,25.1,3.1,1.09,NaN,6.7,9.8
1580018640.0,21.0,743.1,30.6,1.56,24.8,3.0,1.08,NaN,6.6,9.8
1580018700.0,21.0,743.1,30.4,1.54,24.5,3.2,1.07,NaN,6.6,9.6
1580018760.0,20.9,743.1,30.0,1.51,24.2,3.4,1.08,NaN,6.5,9.6
1580018820.0,20.9,743.1,29.7,1.46,24.0,3.4,1.07,NaN,6.5,9.5
1580018880.0,20.9,743.1,29.3,1.41,23.6,3.6,1.08,NaN,6.4,9.4
1580018940.0,20.9,743.2,28.8,1.36,23.3,4.2,1.08,NaN,6.4,9.4
1580019000.0,20.9,743.2,28.5,1.33,23.0,4.4,1.08,NaN,6.3,9.4
1580019060.0,20.9,743.2,28.1,1.28,22.7,4.5,1.07,NaN,6.3,9.3
1580019120.0,20.9,743.2,27.7,1.22,22.4,5.0,1.07,587.4,6.3,9.3
1580019180.0,20.9,743.2,27.2,1.16,22.2,4.9,1.07,568.5,6.2,9.2
1580019240.0,20.9,743.2,26.9,1.12,21.9,4.8,1.07,549.2,6.1,9.1
1580019300.0,20.9,743.2,26.6,1.09,21.8,5.0,1.07,537.9,6.1,9.1
1580019360.0,20.9,743.2,26.4,1.06,21.6,5.2,1.08,534.1,6.1,9.1
1580019420.0,20.9,743.3,26.1,1.03,21.5,4.9,1.07,530.4,6.1,9.1
1580019480.0,20.9,743.3,25.8,0.97,21.4,4.8,1.06,530.5,6.0,9.0
1580019540.0,20.9,743.4,25.6,0.94,21.3,5.0,1.06,529.9,6.0,9.0
1580019600.0,20.9,743.4,25.4,0.93,21.2,5.3,1.06,531.2,6.0,9.0
1580019660.0,20.9,743.4,25.3,0.92,21.1,5.3,1.07,528.1,6.0,8.9
1580019720.0,20.9,743.4,25.1,0.92,21.0,5.1,1.07,523.9,6.0,8.9
1580019780.0,20.9,743.4,25.0,0.89,20.9,5.0,1.08,521.0,5.9,8.9
1580019840.0,20.9,743.4,24.9,0.87,20.8,4.9,1.08,522.9,5.9,8.8
1580019900.0,20.9,743.4,24.8,0.88,20.7,5.0,1.08,525.1,5.9,8.8
1580019960.0,20.9,743.4,24.7,0.87,20.6,4.9,1.07,526.1,5.9,8.8
1580020020.0,20.9,743.4,24.6,0.88,20.6,4.8,1.07,525.2,5.9,8.8
1580020080.0,20.9,743.5,24.5,0.85,20.4,5.1,1.07,520.1,5.9,8.8
1580020140.0,20.9,743.5,24.4,0.81,20.3,5.7,1.07,516.5,5.9,8.8
1580020200.0,20.9,743.4,24.2,0.80,20.2,5.6,1.06,511.7,5.8,8.8
1580020260.0,20.9,743.4,24.1,0.80,20.1,5.3,1.06,509.9,5.8,8.8
1580020320.0,20.9,743.4,23.9,0.79,20.0,5.4,1.05,512.5,5.8,8.8
1580020380.0,20.9,743.5,23.8,0.78,19.9,5.1,1.05,516.0,5.8,8.8
1580020440.0,20.9,743.5,23.7,0.78,19.8,5.1,1.05,515.1,5.8,8.8
1580020500.0,20.9,743.5,23.6,0.79,19.7,5.0,1.05,514.3,5.8,8.9
1580020560.0,20.8,743.5,23.4,0.80,19.6,5.0,1.04,512.2,5.9,8.9
1580020620.0,20.8,743.5,23.2,0.80,19.5,5.2,1.04,512.0,5.9,8.9
1580020680.0,20.8,743.5,23.2,0.79,19.5,5.3,1.03,512.0,5.9,8.9
1580020740.0,20.8,743.5,23.1,0.79,19.4,5.0,1.02,508.3,5.9,8.9
1580020800.0,20.8,743.5,23.1,0.78,19.3,5.4,1.02,506.1,5.9,9.0
1580020860.0,20.8,743.6,23.0,0.77,19.2,5.6,1.01,502.3,5.9,9.0
1580020920.0,20.8,743.4,22.9,0.76,19.2,5.6,1.01,502.9,5.9,9.0
1580020980.0,20.8,743.4,22.8,0.74,19.1,5.6,1.02,502.8,6.0,9.0
1580021040.0,20.8,743.3,22.8,0.74,19.0,5.1,1.02,504.0,6.0,9.1
1580021100.0,20.8,743.3,22.7,0.73,18.9,5.3,1.03,500.3,6.0,9.0
1580021160.0,20.8,743.4,22.6,0.73,18.7,6.1,1.03,500.5,6.0,9.0
1580021220.0,20.8,743.3,22.5,0.74,18.6,5.9,1.04,497.3,6.0,9.0
1580021280.0,20.8,743.3,22.4,0.76,18.5,6.1,1.05,496.6,6.0,9.1
1580021340.0,20.8,743.3,22.3,0.75,18.5,6.3,1.06,499.2,6.1,9.2
1580021400.0,20.8,743.3,22.2,0.76,18.4,6.1,1.07,498.8,6.1,9.2
1580021460.0,20.8,743.3,22.1,0.76,18.3,5.9,1.07,496.7,6.1,9.3
1580021520.0,20.8,743.3,22.1,0.75,18.2,5.8,1.07,496.4,6.1,9.3
1580021580.0,20.8,743.3,21.9,0.77,18.1,6.0,1.07,492.3,6.2,9.4
1580021640.0,20.8,743.3,21.8,0.76,18.1,6.3,1.07,489.5,6.2,9.5
1580021700.0,20.8,743.3,21.8,0.74,18.0,6.6,1.07,486.1,6.2,9.6
1580021760.0,20.8,743.3,21.6,0.73,18.0,6.4,1.07,483.4,6.2,9.7
1580021820.0,20.8,743.2,21.5,0.72,17.6,6.2,1.07,480.1,6.2,9.7
1580021880.0,20.8,743.3,21.4,0.71,17.5,6.5,1.07,478.2,6.2,9.7
1580021940.0,20.8,743.2,21.3,0.71,17.4,6.6,1.07,476.0,6.2,9.6
1580022000.0,20.8,743.2,21.2,0.71,17.3,6.5,1.07,476.5,6.2,9.6
1580022060.0,20.8,743.2,21.1,0.70,17.2,6.4,1.07,475.8,6.1,9.5
1580022120.0,20.8,743.2,21.0,0.69,17.1,6.4,1.06,475.9,6.1,9.5
1580022180.0,20.8,743.2,20.9,0.68,17.1,6.5,1.06,474.0,6.1,9.5
1580022240.0,20.8,743.2,20.9,0.67,17.0,6.5,1.06,471.1,6.1,9.5
1580022300.0,20.8,743.2,20.8,0.67,16.9,6.0,1.05,466.1,6.1,9.4
1580022360.0,20.8,743.2,20.7,0.65,16.9,5.8,1.05,465.0,6.0,9.4
1580022420.0,20.8,743.2,20.6,0.64,16.9,6.0,1.05,464.1,6.0,9.4
1580022480.0,20.7,743.2,20.5,0.63,16.8,6.5,1.06,467.0,6.0,9.4
1580022540.0,20.7,743.2,20.4,0.62,16.7,6.5,1.06,466.6,6.0,9.4
1580022600.0,20.7,743.2,20.3,0.61,16.7,6.6,1.06,462.1,6.1,9.5
1580022660.0,20.7,743.2,20.3,0.60,16.6,6.8,1.07,460.3,6.1,9.5
1580022720.0,20.7,743.2,20.2,0.59,16.6,6.8,1.07,459.4,6.1,9.6
1580022780.0,20.7,743.2,20.1,0.59,16.6,6.5,1.07,461.2,6.1,9.5
1580022840.0,20.7,743.5,20.1,0.59,16.5,6.8,1.07,462.2,6.0,9.4
1580022900.0,20.7,743.3,20.0,0.61,16.5,6.9,1.08,464.7,6.0,9.4
1580022960.0,20.7,743.3,20.0,0.63,16.5,6.6,1.08,468.4,6.0,9.4
1580023020.0,20.7,743.3,20.1,0.63,16.5,6.3,1.08,469.7,6.0,9.3
1580023080.0,20.7,743.3,20.0,0.64,16.5,5.9,1.08,468.1,6.0,9.3
1580023140.0,20.7,743.4,20.0,0.66,16.4,6.0,1.08,465.4,6.0,9.3
1580023200.0,20.7,743.4,20.1,0.66,16.4,6.1,1.09,465.4,6.1,9.4
1580023260.0,20.7,743.4,20.0,0.67,16.4,6.2,1.10,466.4,6.1,9.4
1580023320.0,20.7,743.4,20.1,0.66,16.4,6.4,1.10,463.4,6.0,9.3
1580023380.0,20.7,743.4,20.0,0.66,16.3,6.2,1.10,457.1,6.0,9.2
1580023440.0,20.7,743.4,20.0,0.65,16.3,6.5,1.09,452.5,6.0,9.3
1580023500.0,20.7,743.4,20.0,0.64,16.3,6.8,1.09,447.0,6.1,9.3
1580023560.0,20.7,743.4,19.9,0.64,16.3,6.7,1.09,446.9,6.1,9.4
1580023620.0,20.7,743.4,19.9,0.63,16.2,6.7,1.08,444.3,6.1,9.4
1580023680.0,20.7,743.4,19.9,0.63,16.3,6.6,1.08,441.8,6.1,9.5
1580023740.0,20.8,743.3,19.9,0.63,16.3,6.6,1.07,445.3,6.2,9.6
1580023800.0,20.8,743.4,19.9,0.65,16.3,6.5,1.07,446.3,6.2,9.6
1580023860.0,20.8,743.3,20.0,0.65,16.3,6.2,1.07,447.4,6.1,9.5
1580023920.0,20.8,743.3,20.0,0.65,16.2,6.3,1.07,445.1,6.1,9.5
1580023980.0,20.8,743.3,19.9,0.66,16.1,6.5,1.07,443.8,6.2,9.6
1580024040.0,20.8,743.4,19.9,0.66,16.1,6.7,1.06,443.0,6.2,9.7
1580024100.0,20.8,743.4,19.8,0.66,16.1,6.9,1.06,442.7,6.2,9.7
1580024160.0,20.8,743.4,19.8,0.66,16.0,6.9,1.06,439.9,6.2,9.8
1580024220.0,20.8,743.3,19.7,0.64,15.9,6.8,1.05,438.2,6.2,9.8
1580024280.0,20.8,743.4,19.6,0.63,15.9,6.8,1.04,435.8,6.2,9.8
1580024340.0,20.8,743.3,19.5,0.63,15.7,6.7,1.03,437.0,6.2,9.8
1580024400.0,20.8,743.3,19.5,0.63,15.6,6.6,1.02,438.4,6.2,9.8
1580024460.0,20.8,743.2,19.5,0.62,15.6,6.5,1.02,437.9,6.1,9.7
1580024520.0,20.8,743.2,19.5,0.63,15.6,6.2,1.03,436.9,6.1,9.6
1580024580.0,20.9,743.2,19.4,0.64,15.6,6.2,1.03,436.5,6.0,9.6
1580024640.0,20.9,743.2,19.3,0.65,15.4,7.0,1.02,437.6,6.0,9.6
1580024700.0,21.0,743.2,19.2,0.68,15.3,7.3,1.02,437.0,5.9,9.5
1580024760.0,21.0,743.2,19.1,0.73,15.2,7.3,1.02,433.1,5.9,9.4
1580024820.0,21.0,743.2,18.9,0.78,15.2,7.0,1.02,428.3,5.9,9.4
1580024880.0,21.1,743.2,18.8,0.81,15.0,7.0,1.01,423.6,5.8,9.3
1580024940.0,21.1,743.2,18.6,0.82,15.0,7.0,1.01,415.8,5.8,9.2
1580025000.0,21.1,743.2,18.6,0.80,14.9,7.4,1.01,415.2,5.8,9.2
1580025060.0,21.1,743.2,18.4,0.79,14.9,7.7,1.01,412.1,5.8,9.2
1580025120.0,21.1,743.1,18.4,0.78,14.8,7.4,1.01,409.8,5.8,9.3
1580025180.0,21.1,743.2,18.3,0.76,14.8,7.2,1.02,411.1,5.9,9.4
1580025240.0,21.1,743.1,18.2,0.70,14.8,7.6,1.02,411.1,6.0,9.5
1580025300.0,21.1,743.1,18.2,0.64,14.7,7.6,1.03,415.4,5.9,9.4
1580025360.0,21.1,743.1,18.1,0.63,14.7,7.5,1.04,417.0,6.0,9.4
1580025420.0,21.1,743.1,18.1,0.63,14.7,7.4,1.04,413.9,6.0,9.5
1580025480.0,21.1,743.1,18.1,0.63,14.6,7.4,1.04,417.9,6.0,9.5
1580025540.0,21.1,743.0,18.1,0.62,14.5,7.6,1.05,NaN,6.0,9.5
1580025600.0,21.1,743.0,18.0,0.62,14.5,7.3,1.06,NaN,6.0,9.5
1580025660.0,21.1,743.0,18.0,0.60,14.5,7.0,1.06,NaN,6.0,9.5
1580025720.0,21.0,743.0,18.0,0.61,14.6,6.7,1.07,NaN,6.0,9.5
1580025780.0,21.0,743.0,18.0,0.61,14.6,6.9,1.08,NaN,6.0,9.4
1580025840.0,21.0,743.0,18.1,0.61,14.6,7.1,1.08,NaN,6.0,9.4
1580025900.0,21.0,743.0,18.1,0.61,14.5,7.2,1.08,NaN,6.0,9.4
1580025960.0,21.0,742.9,18.1,0.60,14.5,7.4,1.08,NaN,6.0,9.4
1580026020.0,21.0,742.9,18.1,0.60,14.5,7.2,1.09,NaN,6.0,9.3
1580026080.0,21.0,743.0,18.2,0.59,14.4,7.3,1.09,NaN,6.0,9.4
1580026140.0,21.0,743.0,18.1,0.59,14.5,7.3,1.09,NaN,6.0,9.4
1580026200.0,21.0,743.0,18.1,0.59,14.5,7.5,1.09,NaN,6.0,9.4
1580026260.0,20.9,743.0,18.1,0.58,14.5,7.2,1.09,NaN,6.0,9.4
1580026320.0,20.9,743.0,18.0,0.56,14.5,7.0,1.09,417.4,6.0,9.4
1580026380.0,20.9,743.0,18.0,0.56,14.5,7.1,1.08,413.9,6.0,9.4
1580026440.0,20.9,743.0,18.0,0.59,14.4,7.0,1.08,411.5,5.9,9.4
1580026500.0,20.9,743.0,17.9,0.60,14.4,7.0,1.09,411.5,6.0,9.4
1580026560.0,20.9,743.0,17.9,0.60,14.5,7.1,1.09,413.1,5.9,9.4
1580026620.0,20.9,743.0,17.9,0.60,14.5,6.9,1.09,415.4,6.0,9.5
1580026680.0,20.9,743.2,18.0,0.60,14.5,6.7,1.09,419.0,6.0,9.5
1580026740.0,20.9,743.2,18.0,0.60,14.6,6.8,1.09,421.7,6.0,9.5
1580026800.0,20.9,743.2,18.0,0.61,14.6,6.7,1.09,420.9,6.0,9.5
1580026860.0,20.9,743.2,18.0,0.61,14.6,6.4,1.09,418.9,6.0,9.5
1580026920.0,20.9,743.3,18.1,0.58,14.6,6.3,1.08,418.8,6.0,9.5
1580026980.0,20.9,743.3,18.2,0.57,14.6,6.4,1.08,420.5,6.0,9.5
1580027040.0,20.8,743.3,18.2,0.57,14.7,6.5,1.07,423.1,6.0,9.5
1580027100.0,20.8,743.3,18.2,0.57,14.7,6.4,1.06,426.7,6.0,9.5
1580027160.0,20.8,743.3,18.2,0.57,14.7,6.4,1.06,424.4,6.0,9.4
1580027220.0,20.8,743.3,18.2,0.55,14.8,6.7,1.06,425.2,6.0,9.4
1580027280.0,20.8,743.3,18.3,0.54,14.9,6.1,1.07,426.2,6.0,9.4
1580027340.0,20.8,743.3,18.3,0.54,14.9,6.0,1.07,427.3,6.0,9.4
1580027400.0,20.8,743.3,18.4,0.55,14.9,6.2,1.06,428.9,6.0,9.4
1580027460.0,20.8,743.3,18.4,0.56,14.9,6.0,1.05,430.5,6.0,9.4
1580027520.0,20.8,743.3,18.4,0.57,15.1,6.0,1.04,432.4,6.0,9.4
1580027580.0,20.8,743.3,18.5,0.57,15.2,6.1,1.03,433.0,6.0,9.5
1580027640.0,20.8,743.3,18.5,0.57,15.2,5.9,1.03,434.5,6.1,9.5
1580027700.0,20.8,743.3,18.6,0.58,15.2,5.8,1.03,435.2,6.1,9.5
1580027760.0,20.8,743.4,18.7,0.59,15.2,5.7,1.03,435.7,6.1,9.5
1580027820.0,20.8,743.3,18.8,0.59,15.2,5.9,1.03,436.3,6.1,9.6
1580027880.0,20.8,743.3,18.8,0.60,15.3,5.8,1.04,431.8,6.1,9.7
1580027940.0,20.8,743.3,18.9,0.61,15.3,5.3,1.04,433.2,6.2,9.7
1580028000.0,20.8,743.4,19.0,0.62,15.5,5.4,1.04,436.1,6.2,9.8
1580028060.0,20.8,743.4,19.1,0.64,15.6,5.6,1.03,439.0,6.2,9.8
1580028120.0,20.8,743.2,19.2,0.65,15.8,5.4,1.04,444.7,6.2,9.8
1580028180.0,20.8,743.2,19.3,0.67,16.1,5.1,1.04,450.3,6.2,9.8
1580028240.0,20.8,743.2,19.4,0.69,16.4,4.9,1.03,456.6,6.2,9.8
1580028300.0,20.8,743.2,19.6,0.70,16.7,4.8,1.03,464.7,6.2,9.8
1580028360.0,20.8,743.2,19.8,0.70,17.0,4.8,1.03,468.5,6.2,9.8
1580028420.0,20.8,743.2,20.1,0.72,17.2,4.8,1.03,473.5,6.3,9.9
1580028480.0,20.8,743.2,20.3,0.72,17.5,4.3,1.03,476.1,6.3,10.0
1580028540.0,20.8,743.2,20.6,0.72,17.8,3.9,1.03,479.4,6.3,9.9
1580028600.0,20.8,743.2,20.9,0.71,18.1,3.7,1.03,481.7,6.3,9.9
1580028660.0,20.8,743.2,21.2,0.72,18.3,3.4,1.03,487.0,6.3,9.8
1580028720.0,20.8,743.1,21.6,0.74,18.6,3.6,1.02,491.6,6.3,9.8
1580028780.0,20.8,743.1,21.9,0.75,18.6,4.0,1.02,495.8,6.3,9.8
1580028840.0,20.8,743.1,22.2,0.75,18.7,4.1,1.00,496.1,6.3,9.8
1580028900.0,20.8,743.1,22.4,0.76,18.8,3.6,1.00,498.3,6.3,9.8
1580028960.0,20.8,743.1,22.7,0.77,18.8,3.6,1.01,500.8,6.3,9.8
1580029020.0,20.8,743.1,22.8,0.80,18.8,3.9,1.01,505.1,6.3,9.8
1580029080.0,20.8,743.1,22.9,0.83,18.8,3.7,1.01,506.1,6.3,9.7
1580029140.0,20.7,743.1,23.0,0.84,18.6,3.9,1.02,507.3,6.2,9.7
1580029200.0,20.7,743.1,23.0,0.82,18.5,3.8,1.02,507.1,6.2,9.7
1580029260.0,20.7,743.0,22.9,0.83,18.4,3.8,1.03,506.0,6.2,9.7
1580029320.0,20.7,743.0,22.8,0.84,18.4,4.2,1.03,502.0,6.3,9.7
1580029380.0,20.7,743.0,22.7,0.84,18.4,3.8,1.03,500.9,6.3,9.7
1580029440.0,20.7,743.0,22.6,0.82,18.4,4.0,1.03,501.4,6.3,9.7
1580029500.0,20.7,743.0,22.6,0.81,18.4,4.1,1.03,501.5,6.3,9.8
1580029560.0,20.7,743.0,22.6,0.81,18.4,3.9,1.03,500.0,6.3,9.7
1580029620.0,20.7,743.0,22.5,0.82,18.2,4.1,1.03,494.3,6.3,9.8
1580029680.0,20.7,743.0,22.3,0.83,18.0,4.5,1.03,493.1,6.3,9.8
1580029740.0,20.7,743.0,22.2,0.83,17.7,4.7,1.03,488.3,6.3,9.8
1580029800.0,20.7,743.0,22.1,0.84,17.4,4.6,1.04,484.4,6.3,9.8
1580029860.0,20.7,743.0,21.9,0.84,17.1,4.8,1.03,479.6,6.3,9.8
1580029920.0,20.7,743.1,21.7,0.85,16.9,5.3,1.03,474.7,6.3,9.8
1580029980.0,20.7,743.2,21.4,0.83,16.6,5.7,1.03,472.9,6.3,9.9
1580030040.0,20.7,743.2,21.1,0.81,16.4,5.5,1.03,471.3,6.3,9.9
1580030100.0,20.7,743.2,20.7,0.79,16.1,5.9,1.03,470.4,6.3,9.9
1580030160.0,20.7,743.2,20.4,0.77,15.9,5.7,1.03,468.2,6.2,9.9
1580030220.0,20.7,743.2,20.1,0.74,15.7,5.7,1.03,465.6,6.2,9.8
1580030280.0,20.7,743.2,19.8,0.71,15.5,5.9,1.03,462.5,6.1,9.8
1580030340.0,20.7,743.2,19.6,0.69,15.4,5.9,1.03,457.6,6.2,9.8
1580030400.0,20.7,743.2,19.4,0.68,15.2,6.2,1.04,453.4,6.1,9.8
1580030460.0,20.7,743.2,19.2,0.67,15.0,6.2,1.04,449.2,6.1,9.8
1580030520.0,20.7,743.2,19.0,0.67,14.8,6.1,1.04,446.8,6.2,9.9
1580030580.0,20.7,743.2,18.8,0.67,14.7,6.1,1.04,448.5,6.2,10.0
1580030640.0,20.7,743.2,18.6,0.67,14.4,6.1,1.05,447.2,6.2,9.9
1580030700.0,20.7,743.2,18.4,0.67,14.3,6.6,1.05,444.6,6.2,9.9
1580030760.0,20.7,743.3,18.2,0.66,14.2,6.7,1.05,438.6,6.2,9.9
1580030820.0,20.7,743.2,18.0,0.67,14.0,6.8,1.06,432.7,6.3,10.0
1580030880.0,20.8,743.2,17.7,0.65,13.9,6.9,1.06,430.4,6.3,10.0
1580030940.0,20.8,743.3,17.6,0.64,13.8,6.5,1.06,430.8,6.3,10.0
1580031000.0,20.8,743.3,17.5,0.63,13.6,6.3,1.06,430.7,6.3,10.0
1580031060.0,20.8,743.2,17.4,0.61,13.3,6.9,1.06,425.4,6.2,10.0
1580031120.0,20.9,743.2,17.3,0.59,13.2,7.0,1.05,421.6,6.2,10.0
1580031180.0,20.9,743.2,17.2,0.58,13.1,6.7,1.06,417.3,6.2,10.0
1580031240.0,20.9,743.2,17.1,0.59,13.0,6.8,1.06,414.8,6.2,9.9
1580031300.0,20.9,743.2,17.0,0.59,12.7,6.9,1.06,412.4,6.2,10.0
1580031360.0,21.0,743.2,16.8,0.59,12.6,7.0,1.06,409.3,6.2,10.0
1580031420.0,21.0,743.2,16.6,0.60,12.4,7.5,1.06,406.6,6.2,10.0
1580031480.0,21.0,743.2,16.5,0.60,12.3,7.6,1.06,401.7,6.2,10.0
1580031540.0,21.0,743.2,16.3,0.61,12.2,7.2,1.07,398.3,6.2,10.0
1580031600.0,21.0,743.2,16.1,0.63,12.1,6.9,1.07,397.0,6.2,10.1
1580031660.0,21.0,743.2,15.9,0.63,12.0,7.1,1.08,397.6,6.2,10.1
1580031720.0,21.0,743.2,15.7,0.62,11.9,7.3,1.08,398.8,6.2,10.1
1580031780.0,21.0,743.2,15.6,0.61,11.8,7.9,1.08,395.4,6.2,10.1
1580031840.0,21.0,743.2,15.4,0.63,11.7,8.1,1.08,392.0,6.2,10.0
1580031900.0,21.0,743.2,15.3,0.62,11.7,8.0,1.08,388.9,6.2,10.1
1580031960.0,21.0,743.2,15.2,0.62,11.6,8.3,1.08,389.5,6.1,10.0
1580032020.0,21.0,743.1,15.1,0.61,11.5,8.0,1.09,387.7,6.2,10.0
1580032080.0,21.0,743.1,15.0,0.60,11.4,8.3,1.09,384.5,6.1,10.0
1580032140.0,21.0,743.1,14.9,0.59,11.3,8.2,1.09,377.7,6.1,9.9
